DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
158,Springfield,"Hampden County, MA",Hampden,MA,01036,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
160,Worcester,"Worcester County, MA",Worcester,MA,01037,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01038,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01039,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01040,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01041,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01050,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01053,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
0,Standard Rate,,,MA,01054,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
154,Northampton,"Hampshire County, MA",Hampshire,MA,01054,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01056,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01057,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01059,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01060,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01061,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01062,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01063,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01066,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
160,Worcester,"Worcester County, MA",Worcester,MA,01068,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
158,Springfield,"Hampden County, MA",Hampden,MA,01069,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01070,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01071,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
0,Standard Rate,,,MA,01072,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
154,Northampton,"Hampshire County, MA",Hampshire,MA,01073,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
160,Worcester,"Worcester County, MA",Worcester,MA,01074,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01075,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01075,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01077,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01079,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01080,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01081,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01082,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
160,Worcester,"Worcester County, MA",Worcester,MA,01083,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
154,Northampton,"Hampshire County, MA",Hampshire,MA,01084,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01085,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01086,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01088,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01089,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01090,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
160,Worcester,"Worcester County, MA",Worcester,MA,01092,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
0,Standard Rate,,,MA,01093,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01094,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
158,Springfield,"Hampden County, MA",Hampden,MA,01095,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01096,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01097,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01098,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
158,Springfield,"Hampden County, MA",Hampden,MA,01101,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01102,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01103,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01104,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01105,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01106,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01107,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01108,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01109,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01111,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01115,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01116,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01118,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01119,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01128,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01129,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01138,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01139,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01144,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01151,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01152,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
158,Springfield,"Hampden County, MA",Hampden,MA,01199,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01201,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01202,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01203,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01220,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01222,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01223,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
158,Springfield,"Hampden County, MA",Hampden,MA,01223,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01224,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01225,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01226,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01227,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01229,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01230,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01235,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01236,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01237,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01238,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01240,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01242,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
154,Northampton,"Hampshire County, MA",Hampshire,MA,01243,2022,122,122,122,122,122,122,122,122,122,122,122,122,69
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01244,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01245,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01247,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01252,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01253,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01254,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01255,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01256,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01257,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01258,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01259,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01260,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01262,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01263,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01264,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01266,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01267,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01270,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
0,Standard Rate,,,MA,01301,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01302,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01330,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01331,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
0,Standard Rate,,,MA,01337,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01338,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01339,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01340,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01341,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01342,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01343,2022,118,118,118,118,118,118,118,118,154,154,154,118,64
0,Standard Rate,,,MA,01344,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01346,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01347,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01349,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01350,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01351,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01354,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01355,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01360,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01364,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01366,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01366,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
0,Standard Rate,,,MA,01367,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01368,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
0,Standard Rate,,,MA,01370,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01373,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01375,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01376,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01378,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01379,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
0,Standard Rate,,,MA,01380,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01420,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01430,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01431,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01432,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
0,Standard Rate,,,MA,01434,2022,96,96,96,96,96,96,96,96,96,96,96,96,59
160,Worcester,"Worcester County, MA",Worcester,MA,01434,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01436,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01438,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01440,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01441,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01450,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
160,Worcester,"Worcester County, MA",Worcester,MA,01451,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01452,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01453,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01460,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
160,Worcester,"Worcester County, MA",Worcester,MA,01462,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01463,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01464,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
160,Worcester,"Worcester County, MA",Worcester,MA,01467,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01468,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01469,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01470,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01471,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01472,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
160,Worcester,"Worcester County, MA",Worcester,MA,01473,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01474,2022,168,142,142,142,142,142,142,168,168,168,168,168,69
160,Worcester,"Worcester County, MA",Worcester,MA,01475,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01501,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01503,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01504,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01505,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01506,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01507,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01508,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01509,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01510,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01515,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01516,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01518,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01519,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01520,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
158,Springfield,"Hampden County, MA",Hampden,MA,01521,2022,115,115,115,115,115,115,115,115,115,115,115,115,64
160,Worcester,"Worcester County, MA",Worcester,MA,01522,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01523,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01524,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01525,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01526,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01527,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01529,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01531,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01532,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01534,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01535,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01536,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01537,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01538,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01540,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01541,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01542,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01543,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01545,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01546,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01550,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01560,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01561,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01562,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01564,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01566,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01568,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01569,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01570,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01571,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01581,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
160,Worcester,"Worcester County, MA",Worcester,MA,01583,2022,125,125,125,125,125,125,125,125,125,125,125,125,69
