DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01441,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01450,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
160,Worcester,"Worcester County, MA",Worcester,MA,01451,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01452,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01453,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01460,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
160,Worcester,"Worcester County, MA",Worcester,MA,01462,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01463,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01464,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
160,Worcester,"Worcester County, MA",Worcester,MA,01467,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01468,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01469,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
149,Burlington / Woburn,,Middlesex less the city of Cambridge,,01470,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
149,Burlington / Woburn,,Middlesex less the city of Cambridge,,01471,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01472,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
160,Worcester,"Worcester County, MA",Worcester,MA,01473,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01474,2025,178,144,144,144,144,144,144,178,178,178,178,178,86
160,Worcester,"Worcester County, MA",Worcester,MA,01475,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01501,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01503,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
